epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,1137.53,0.81168,0.77107,1.19751,0.94196,0.93462,0.95481,0.69833,0.8901,0.60082,1.17719,5.413e-06,5.413e-06,5.413e-06
141,1145.55,0.80803,0.76828,1.19087,0.9425,0.93427,0.95556,0.69894,0.89379,0.60138,1.17862,5.38e-06,5.38e-06,5.38e-06
142,1153.55,0.80971,0.7505,1.19886,0.94146,0.93784,0.95736,0.70148,0.90076,0.60174,1.18318,5.347e-06,5.347e-06,5.347e-06
143,1161.56,0.78997,0.7546,1.18831,0.94334,0.93332,0.95816,0.70199,0.89199,0.59878,1.17995,5.314e-06,5.314e-06,5.314e-06
144,1169.6,0.79738,0.7602,1.18566,0.93247,0.94203,0.95599,0.70021,0.89622,0.59734,1.17971,5.281e-06,5.281e-06,5.281e-06
145,1177.6,0.79982,0.76844,1.19714,0.92824,0.94987,0.95807,0.69737,0.90146,0.60027,1.18072,5.248e-06,5.248e-06,5.248e-06
146,1185.64,0.80287,0.75991,1.19459,0.93302,0.94922,0.95792,0.70105,0.89833,0.60027,1.18196,5.215e-06,5.215e-06,5.215e-06
147,1193.68,0.81572,0.75684,1.19737,0.93982,0.94551,0.95901,0.7018,0.89863,0.59672,1.18107,5.182e-06,5.182e-06,5.182e-06
148,1201.69,0.81914,0.77151,1.19359,0.92802,0.9476,0.9556,0.70307,0.89867,0.59663,1.17872,5.149e-06,5.149e-06,5.149e-06
149,1209.98,0.80653,0.74014,1.19626,0.93782,0.94027,0.95619,0.69917,0.90241,0.60019,1.18404,5.116e-06,5.116e-06,5.116e-06
150,1218.04,0.81953,0.7488,1.19783,0.9303,0.94609,0.95649,0.70278,0.89944,0.59736,1.17737,5.083e-06,5.083e-06,5.083e-06
151,1226.07,0.80736,0.76057,1.18346,0.94298,0.93565,0.9577,0.70216,0.90159,0.60576,1.17813,5.05e-06,5.05e-06,5.05e-06
152,1234.15,0.79855,0.74248,1.19871,0.93756,0.94054,0.95741,0.70304,0.8995,0.59509,1.18122,5.017e-06,5.017e-06,5.017e-06
153,1242.25,0.80817,0.76145,1.18817,0.93867,0.94047,0.95778,0.70368,0.89627,0.59363,1.17698,4.984e-06,4.984e-06,4.984e-06
154,1250.3,0.79718,0.7508,1.17394,0.93597,0.93637,0.95732,0.70217,0.89984,0.59402,1.18008,4.951e-06,4.951e-06,4.951e-06
155,1258.32,0.80038,0.74362,1.18283,0.93586,0.94857,0.95812,0.70183,0.90375,0.59619,1.17904,4.918e-06,4.918e-06,4.918e-06
156,1266.41,0.7967,0.74816,1.18608,0.93374,0.94663,0.95889,0.69909,0.8989,0.59882,1.17823,4.885e-06,4.885e-06,4.885e-06
157,1274.51,0.79697,0.75436,1.18649,0.92991,0.94874,0.95828,0.70189,0.88237,0.59319,1.1634,4.852e-06,4.852e-06,4.852e-06
158,1282.56,0.79216,0.74272,1.17878,0.93358,0.9468,0.95695,0.70493,0.88546,0.59268,1.16471,4.819e-06,4.819e-06,4.819e-06
159,1290.6,0.77345,0.7325,1.17937,0.9382,0.94922,0.95851,0.70506,0.88591,0.59141,1.17054,4.786e-06,4.786e-06,4.786e-06
160,1298.65,0.79026,0.7387,1.17686,0.94745,0.92491,0.95756,0.70407,0.89091,0.59338,1.17051,4.753e-06,4.753e-06,4.753e-06
161,1306.74,0.79344,0.72552,1.17751,0.93895,0.94267,0.9573,0.70099,0.89231,0.59128,1.17108,4.72e-06,4.72e-06,4.72e-06
162,1314.79,0.80504,0.74894,1.18375,0.94408,0.94457,0.95648,0.70083,0.89574,0.59452,1.17441,4.687e-06,4.687e-06,4.687e-06
163,1322.86,0.81801,0.74277,1.19481,0.93828,0.94232,0.9569,0.69975,0.90254,0.59465,1.18604,4.654e-06,4.654e-06,4.654e-06
164,1330.92,0.80946,0.75126,1.17341,0.94248,0.94989,0.95769,0.70323,0.89603,0.58848,1.17692,4.621e-06,4.621e-06,4.621e-06
165,1339.02,0.77666,0.72827,1.17879,0.943,0.9477,0.9584,0.70242,0.89006,0.58472,1.17219,4.588e-06,4.588e-06,4.588e-06
166,1347.09,0.81014,0.72698,1.18823,0.93909,0.95073,0.95952,0.70514,0.88779,0.58874,1.17483,4.555e-06,4.555e-06,4.555e-06
167,1355.21,0.79324,0.72819,1.17635,0.94667,0.94308,0.95994,0.70326,0.88677,0.58755,1.17032,4.522e-06,4.522e-06,4.522e-06
168,1363.24,0.79209,0.73386,1.17504,0.94375,0.93771,0.95953,0.70414,0.8794,0.58579,1.16167,4.489e-06,4.489e-06,4.489e-06
169,1371.27,0.78365,0.72774,1.17754,0.94155,0.94591,0.96107,0.70679,0.88173,0.58402,1.16349,4.456e-06,4.456e-06,4.456e-06
170,1379.52,0.78452,0.7282,1.18178,0.94596,0.93605,0.9601,0.70439,0.88462,0.57865,1.16954,4.423e-06,4.423e-06,4.423e-06
171,1387.56,0.78353,0.7331,1.17983,0.94777,0.93365,0.95862,0.70789,0.88421,0.57989,1.17077,4.39e-06,4.39e-06,4.39e-06
172,1395.62,0.76278,0.72578,1.18185,0.94181,0.93633,0.95893,0.706,0.88853,0.58388,1.16959,4.357e-06,4.357e-06,4.357e-06
173,1403.68,0.78709,0.72914,1.1827,0.95396,0.93195,0.95868,0.70617,0.8887,0.58483,1.16707,4.324e-06,4.324e-06,4.324e-06
